"Pavlidis Winery, Greece","Unnamed Rd, Prosotsani 662 00, Greece","[41.200615, 23.9521875]"
"Smart Cookie Winery, US",,
"ChÃ¢teau du Prieur Winery, France","34 Avenue de la 5ème République, 33460 Cantenac, France","[45.029066, -0.6559389999999999]"
"ChÃ¢teau Tertre de Viaud Winery, France","3 Viaud-Sud, 33500 Lalande-de-Pomerol, France","[44.9504838, -0.2182132]"
"Vila da Fonte Winery, Portugal","R. da Fonte Nova 5, 4400-156 Vila Nova de Gaia, Portugal","[41.1384937, -8.6218785]"
"Nashwauk Winery, Australia","Barossa Valley Way, Nuriootpa SA 5355, Australia","[-34.48582, 138.991131]"
"Bodega Rolland Winery, Argentina","Clodomiro Silva, Mendoza, Argentina","[-33.6656524, -69.258757]"
"Poggiarellino Winery, Italy","Località Poggiarellino, Strada Provinciale del Brunello, 53024 Montalcino SI, Italy","[43.1005395, 11.4823564]"
"Vinisterra Winery, Mexico","Calle Miguel Lerdo de Tejada 466, Villa de Juarez, 22766 Ensenada, B.C., Mexico","[31.9672907, -116.6458958]"
"Barren Ridge Winery, US","984 Barren Ridge Rd, Fishersville, VA 22939, USA","[38.1336415, -78.9559139]"
"Bewitched Winery, US","5610 Dry Creek Rd, Healdsburg, CA 95448, USA","[38.6799335, -122.9421883]"
"Bodegas Corellanas Winery, Spain","Calle Sta. Bárbara, 29, 31591 Corella, Navarra, Spain","[42.1151019, -1.788901]"
"Camparo Winery, Italy","bis, Via Carzello, 21, 12055 Diano D'alba CN, Italy","[44.650672, 8.003022]"
"Cantine Lenotti di Lenotti Winery, Italy","Via Santa Cristina, 1, 37011 Bardolino VR, Italy","[45.5441376, 10.7244831]"
"Chocolate Box Winery, Australia","Lot 147 Sturt Hwy, Nuriootpa SA 5355, Australia","[-34.459933, 138.984106]"
"ChÃ¢teau de Gironville Winery, France","Gironville, France","[48.185989, 2.5283129]"
"Derey FrÃ¨res Winery, France",France,"[46.227638, 2.213749]"
"Pitars Winery, Italy","Via Tonello, 10/A, 33098 San Martino Al Tagliamento PN, Italy","[46.013952, 12.875546]"
"Henri Perrusset Winery, France","Le Clos, 71700 Farges-lès-Mâcon, France","[46.510682, 4.896357]"
"Fattoria Petriolo Winery, Italy","loc. il Piano n.1, Torri, 50067, Rignano sull'Arno, Florence, Italy, SP90, 50067 FI, Italy","[43.7379568, 11.4388275]"
"Sorelli Winery, Italy","9599 N Hwy 88, Stockton, CA 95212, United States","[38.0529635, -121.188831]"
"Acentor Winery, Spain",Spain,"[40.46366700000001, -3.74922]"
"Cantine Ravazzi Winery, Italy","Via delle Cantine, 2, 53040 San Casciano dei bagni SI, Italy","[42.891324, 11.938253]"
"Cave de Rauzan Winery, France","1 L'Aiguilley, 33420 Rauzan, France","[44.7785778, -0.1163673]"
"ChÃ¢teau Garreau Winery, France","Domaine de Gayrosse, 40240 Labastide-d'Armagnac, France","[43.941401, -0.176253]"
"ChÃ¢teau du Claouset Winery, France","1025 York Rd, St. Davids, ON L0S 1P0, Canada","[43.1559288, -79.1250968]"
"ChÃ¢teau Beaumont les PierriÃ¨res Winery, France","14020 W Hwy Bb, Rocheport, MO 65279, USA","[38.9711891, -92.54973849999999]"
"ChÃ¢teau de BrÃ©zÃ© Winery, France","2750 Route De La Cride, 13610 Le Puy-Sainte-Réparade, France","[43.63601999999999, 5.419403]"
"Domaine des Grandes PerriÃ¨res Winery, France","1 Place de l'Église, 21700 Vosne-Romanée, France","[47.1617666, 4.9551114]"
"Domaine Jean-Pierre Vacher et Fils Winery, France","Route de Sancerre, 18300 Menetou-Râtel, France","[47.3502281, 2.75676]"
"Hedges Family Estate Winery, US","6503, 53511 N Sunset Rd, Benton City, WA 99320, United States","[46.293222, -119.448251]"
"Hubert Veneau Winery, France","Ormousseaux, 58200 Saint-Père, France","[47.388801, 2.963161]"
"Ivory and Burt Winery, US","1525 E Jahant Rd, Acampo, CA 95220, USA","[38.204161, -121.296572]"
"Leuta Winery, Italy","52044 Pietraia AR, Italy","[43.1908986, 11.9684166]"
"Val du Charron Winery, South Africa","Bovlei Rd, Wellington, 7654, South Africa","[-33.6245254, 19.0490481]"
"Varvaglione Vigne & Vini Winery, Italy","Contrada Santa Lucia, 74020 Leporano TA, Italy","[40.3895461, 17.3160625]"
"Gran Passione Winery, Italy","7520 N Caldwell Ave, Niles, IL 60714, USA","[42.0175716, -87.7912791]"
"Caven Winery, Italy","Via IV Novembre, 43, 23030 Chiuro SO, Italy","[46.16646129999999, 9.985355]"
"ChÃ¢teau de Javernand Winery, France","Javernand, 69115 Chiroubles, France","[46.184073, 4.6469189]"
"CÃ  Bianca Winery, Italy","30015 Ca' Bianca VE, Italy","[45.1942002, 12.2015598]"
"Les Vins Skalli Winery, France","9 Quai Paul Riquet, 34200 Sète, France","[43.4111505, 3.7096803]"
"Golden Kaan Winery, South Africa","Robertson, 6705, Winelands, South Africa, South Africa","[-33.80806, 19.87769]"
"Fratelli Bortolin Winery, Italy","Via Menegazzi, 5, 31049 Valdobbiadene TV, Italy","[45.903209, 12.0356154]"
"Entrepreneur Winery, US","4275 Old US Hwy 45 S, Paducah, KY 42003, USA","[37.0123454, -88.6730415]"
"Noble Estate Winery, US","29210 Gimpl Hill Rd, Eugene, OR 97402, USA","[44.0113287, -123.1913494]"
"Marchiori Winery, Italy","Via Rialto, 3, 31010 Farra di Soligo TV, Italy","[45.9057055, 12.122339]"
"Montesel Winery, Italy","Via S. Daniele, 42, 31058 Colfosco TV, Italy","[45.84523, 12.21719]"
"Silver Stag Winery, US","5260 Country Ln, Napa, CA 94558, USA","[38.3020543, -122.2219687]"
"Robinson Family Vineyards, US","5880 Silverado Trl, Napa, CA 94558, USA","[38.410843, -122.319349]"
"ChÃ¢teau de la BrÃ¨de Winery, France","Miraval, 83570 Correns, France","[43.473178, 6.0368157]"
"ChÃ¢teau Haut-Francarney Winery, France","103 Avenue de Cadaujac, 33850 Léognan, France","[44.7332821, -0.5809653]"
"ChÃ¢teau les Roches de Ferrand Winery, France","Les Roches, 89520 Sougères-en-Puisaye, France","[47.563661, 3.374542]"
"Kandarian Winery, US","2618 S Leonard Ave, Sanger, CA 93657, USA","[36.696894, -119.634705]"
"Leo Steen Wines, US","53 Front St, Healdsburg, CA 95448, USA","[38.6290095, -122.872587]"
"Lorenz Martini Winery, Italy","Via Pranzoll, 2D, 39057 Cornaiano BZ, Italy","[46.4594608, 11.2826579]"
"Domaine Pinson Winery, France","5 Quai Voltaire, 89800 Chablis, France","[47.8146913, 3.8018135]"
"Giuseppe Sedilesu Winery, Italy","Via V. Emanuele II, 64, 08024 Mamoiada NU, Italy","[40.2136032, 9.2824616]"
"Maal Winery, Argentina","Cruz Videla Este 450, Cruz de Piedra, 5505 Maipú, Mendoza, Argentina","[-33.023343, -68.795739]"
"Stark Winery, US","439 Healdsburg Ave, Healdsburg, CA 95448, USA","[38.6132818, -122.8718981]"
"Westbend Vineyards, US","5394 Williams Rd, Lewisville, NC 27023, USA","[36.0887594, -80.50347]"
"ChÃ¢teau les Hauts de Palette Winery, France","Vignobles Charles YUNG et Fils, 4 Bis Chemin Palette, 33410 Beguey, France","[44.6450649, -0.3197749]"
"Ferguson Crest Winery, US","2045 Weston Rd, Celina, TX 75009, USA","[33.313885, -96.6618649]"
"Saint-Hilaire Winery, France","34530 Montagnac, France","[43.44444439999999, 3.5247231]"
"ChÃ¢teau Jacques Noir Winery, France","Chateau St. Jacques d'Albas, 11800 Laure-Minervois, France","[43.271581, 2.489073]"
"PÃ¨re Anselme Winery, France","Avenue Saint-Pierre de Luxembourg, 84230 Châteauneuf-du-Pape, France","[44.054065, 4.834646]"
"Ronca Winery, Italy","Via Prandi, 10, 37030 Roncà VR, Italy","[45.476701, 11.275013]"
"Aconga Winery, Argentina","Aconcagua, Mendoza Province, Argentina","[-32.653179, -70.0108675]"
"De Novo Winery, US","6082 Chabot Rd, Oakland, CA 94618, USA","[37.8476636, -122.2506022]"
"Ticket Cellars Winery, US","255410 US-101, Port Angeles, WA 98362, USA","[48.0958486, -123.2977018]"
"Xynisteri Winery, Cyprus","CY, 8746, E703, Κανναβιού, Cyprus","[34.914843, 32.57404]"
"Burt Street Cellars Winery, US","17 N Vine St, Glenwood, IA 51534, USA","[41.046882, -95.74148]"
"Pyrenees Winery, US","15332 Old Hwy 99 S, Myrtle Creek, OR 97457, USA","[43.061645, -123.3648779]"
"ViÃ±a Cerrada Winery, Spain","4590 Bell Rd, Auburn, CA 95602, USA","[38.9587996, -121.1340728]"
"L'Aventure Winery, US","2815 Live Oak Rd, Paso Robles, CA 93446, USA","[35.5900576, -120.743577]"
"MarquÃ©s de Legarda Winery, Spain","31133 Legarda, Navarra, Spain","[42.7119748, -1.7718348]"
"Dautel-Cadot Winery, France","10 Rue Saint-Vincent, 10110 Loches-sur-Ource, France","[48.0626331, 4.5075538]"
"Primus Winery, Argentina","Ruta 89 s/n, Los Arboles, Mendoza, Argentina","[-33.49410200000001, -69.24280499999999]"
"Bele Casel Winery, Italy","Via Moresca, 136, 31031 Caerano di San Marco TV, Italy","[45.759439, 11.984109]"
"Bodega Elena de Mendoza Winery, Argentina","Mendoza, Capital Department, Mendoza Province, Argentina","[-32.8894587, -68.8458386]"
"Tenuta Polvaro Winery, Italy","Via Polvaro, 35, 30020 Annone Veneto VE, Italy","[45.7692951, 12.6968299]"
"Trevisana Winery, Italy","1801 Clarendon Blvd, Arlington, VA 22201, USA","[38.8927126, -77.0800537]"
"Casabianca Winery, Italy","7249 BC-97, Oliver, BC V0H 1T0, Canada","[49.2118474, -119.5563687]"
"Wesley Ashley Winery, US","3360 Coffey Ln e, Santa Rosa, CA 95403, USA","[38.47226089999999, -122.7444739]"
"Maude Winery, New Zealand","9 Connell Terrace, Wanaka 9343, New Zealand","[-44.707244, 169.148864]"
"Bodega del Fin del Mundo Winery, Argentina","San Patricio del Chañar, Neuquen, Argentina","[-38.556635, -68.383899]"
"Tenuta SantomÃ¨ Winery, Italy","Via Crocetta, 18, 53037 Ulignano SI, Italy","[43.5097224, 11.0814366]"
"Vatistas Winery, Greece",Greece,"[39.074208, 21.824312]"
"Syrah Winery, France","3491 W Dry Creek Rd, Healdsburg, CA 95448, USA","[38.6434446, -122.9177409]"
"Samos Winery, Greece","Μαλαγάρι, Malagari, Vathi - Samos Stadt 831 00, Greece","[37.75005609999999, 26.9616321]"
"Bodega La Serrana Winery, Spain","Calle los Pinares, 9, 24530 Villadecanes, León, Spain","[42.581163, -6.758525]"
"Bourgeois Family Winery, France","Chavignol, 18300, France","[47.33766989999999, 2.7955841]"
"Castello del Poggio Winery, Italy","Loc. Poggio, 9, Fraz. Portacomaro Stazione AT, Italy","[44.9785333, 8.2530682]"
"John Forrest Collection Winery, New Zealand","19 Blicks Rd, Renwick 7204, New Zealand","[-41.49826970000001, 173.8210147]"
"Heinrich Winery, Austria","Karrnergasse 59, 7301 Deutschkreutz, Austria","[47.59927, 16.6191378]"
"Antigal Winery, Argentina","Calle Maza s/n y M. A. Saez, Rusell, Maipu., 5517 Mendoza, Argentina","[-33.007113, -68.807137]"
"Cambridge Winery, US","700 Kenseth Way, Cambridge, WI 53523, USA","[43.0127643, -89.0261958]"
"Domingo Hermanos Winery, Argentina","Nuestra Señora del Rosario y Av Guemes Sur, 4427 Cafayate, Salta, Argentina","[-26.07698, -65.97593300000001]"
"Early Mountain Winery, US","6109 Wolftown-Hood Rd, Madison, VA 22727, USA","[38.35214, -78.310267]"
"Eszterbauer Winery, Hungary","Szekszárd, Bor u. 2, 7100 Hungary","[46.370346, 18.7064809]"
"Famiglia Meschini Winery, Argentina",Argentina,"[-38.416097, -63.61667199999999]"
"Dieu Donne Winery, South Africa","Uitkyk Street, Franschhoek Valley, Winelands, South Africa, 7690, South Africa","[-33.8964988, 19.1293144]"
"Alkoomi Winery, Australia","1141 Wingebellup Rd, Frankland River WA 6396, Australia","[-34.3553678, 116.9650449]"
"Westrey Winery, US","1065 NE Alpine Ave # 1, McMinnville, OR 97128, USA","[45.2150077, -123.1873933]"
"Bodegas Medina Winery, Spain","N-432, 06300 Zafra, Badajoz, Spain","[38.409856, -6.380654]"
"Pazo de SeÃ±orans Winery, Spain","Lugar Vilanoviña, s/n, 36616 Meis, Pontevedra, Pontevedra, Spain","[42.5470576, -8.7090468]"
"Bodegas la Casa de LÃºcolo Winery, Spain","Carretera MU-15-A, Km. 11,5, 30520 Jumilla, Murcia, Spain","[38.4814013, -1.1765466]"
"Gerd Anselmann Winery, Germany","Staatsstraße 58, 67483 Edesheim, Germany","[49.267376, 8.132109]"
"Urla Winery, Turkey","Kuşçular Mahallesi, 8028 Sok. No:12, 35430 Urla/İzmir, Turkey","[38.252863, 26.737191]"
"Vistalba Winery, Argentina","Roque Sáenz Peña 3531, Mendoza, Argentina","[-33.03537, -68.916136]"
"Zinio Winery, Spain","Carretera de Cenicero, s/n, 26313 Uruñuela, La Rioja, Spain","[42.4509602, -2.7056588]"
"Mourrel Azurat Winery, France","8145 W Sinclair St, West Baden Springs, IN 47469, USA","[38.56171, -86.611716]"
"Generation 7 Winery, US","5050 US-129, Cleveland, GA 30528, USA","[34.636856, -83.82958300000001]"
"Antica Hirpinia Winery, Italy","Contrada Lenze, 83030 Taurasi AV, Italy","[41.0243794, 14.9542246]"
"Jenke Winery, Australia","Jenke Road, Rowland Flat SA 5352, Australia","[-34.5841192, 138.9269599]"
"Evergreen Winery, US","28036 CO-74, Evergreen, CO 80439, USA","[39.6331944, -105.3180589]"
"Aramis Winery, Australia","29 Sir Donald Bradman Dr, Mile End South SA 5031, Australia","[-34.9322835, 138.5732336]"
"Devil's Lair Winery, Australia","10943 Bussell Hwy, Forest Grove WA 6286, Australia","[-34.067589, 115.106541]"
"Shark Trust Winery, US","243 Healdsburg Ave, Healdsburg, CA 95448, USA","[38.6098649, -122.8707127]"
"Althe'a Winery, Italy","Via Confin, 57, 31029 Vittorio Veneto TV, Italy","[45.9493158, 12.2599441]"
"Shed Horn Cellars Winery, US","21108 Calistoga Rd, Middletown, CA 95461, USA","[38.7529837, -122.6146523]"
"Stuessy Cellars Winery, US","12346 US-290, Fredericksburg, TX 78624, USA","[30.22167099999999, -98.693597]"
"DuCard Winery, US","40 Gibson Hollow Ln, Etlan, VA 22719, USA","[38.512719, -78.304791]"
"Twelfth Night Winery, New Zealand",New Zealand,"[-40.900557, 174.885971]"
"Castel Grisch Winery, US","3380 County Rd 28, Watkins Glen, NY 14891, USA","[42.396767, -76.901166]"
"Il Palagione Winery, Italy","Via per Castel San Gimignano, 53037 San Gimignano SI, Italy","[43.410674, 11.02176]"
"Palagetto Winery, Italy","Via Racciano, 10, 53037 San Gimignano SI, Italy","[43.4566106, 11.033863]"
"Piccolo Winery, US","23 Village Square, Cincinnati, OH 45246, USA","[39.2712188, -84.45971070000002]"
"Pisa Range Winery, New Zealand","925 Luggate-Cromwell Road, Cromwell 9384, New Zealand","[-44.961871, 169.2442491]"
"ViÃ±a Valoria Winery, Spain","Carretera de Burgos, Km.5, 26006 Logroño, La Rioja, Spain","[42.4539267, -2.5055558]"
"Corte Rugolin Winery, Italy","loc. Rugolin 1, 37020 Marano di Valpolicella VR, Italy","[45.5222853, 10.9077223]"
"Finca Perdriel Winery, Argentina","Ruta Provincial 15 km 23, 5509 Perdriel - Lujan de Cuyo, Mendoza, Argentina","[-33.0884808, -68.8875281]"
"Luis Pato Winery, Portugal","Rua da Quinta Nova 4, 3780, Portugal","[40.45922770000001, -8.5327903]"
"Caves Fleury Winery, France","1 Le Paysan-Nord, 33720 Cérons, France","[44.6314441, -0.3342408]"
"ChÃ¢teau Lalande Balestard Winery, France","5 Annereaux, 33500 Lalande-de-Pomerol, France","[44.9598269, -0.2265616]"
"Adegas D'Altamira Winery, Spain","Rúa Altamira, 1, 36002 Pontevedra, Spain","[42.4308022, -8.6375887]"
"El Prado Winery, Spain","Camino Bodegas, 49638 Prado, Zamora, Spain","[41.92184839999999, -5.4194216]"
"Upsidedown Winery, US","2181, 311 Oak St, Hood River, OR 97031, United States","[45.7086516, -121.5139728]"
"ChÃ¢teau des Moines Menodin Winery, France","Des Moines, IA, USA","[41.6005448, -93.6091064]"
"Domaine La Tour de GÃ¢tigne Winery, France","49540 Tigné, France","[47.200241, -0.427962]"
"AVA Grace Vineyards, US","1210 Rockland Dr, St Helena, CA 94574, USA","[38.5223865, -122.4967168]"
"ChÃ¢teau Lacombe Cadiot Winery, France","30 Rue Vital Carles, 33000 Bordeaux, France","[44.83967320000001, -0.5780039]"
"ChÃ¢teau Peuy Saincrit Winery, France","555 Chemin du Peuy, 33240 Saint-André-de-Cubzac, France","[45.0007571, -0.4556023]"
"MocÃ©n Winery, Spain","38593 Daymont Ln, Waterford, VA 20197, USA","[39.178823, -77.667649]"
"Tenuta Friggiali Winery, Italy","Strada Maremmana, 53024 Montalcino SI, Italy","[43.0267336, 11.4595074]"
"La Serena Winery, Italy","53024 Montalcino, Province of Siena, Italy","[43.0486159, 11.5228343]"
"Silver Trident Winery, US","6495 Washington St, Yountville, CA 94599, USA","[38.400471, -122.360032]"
"Bodegas Murtia Winery, Spain","Av. Fuente Álamo, 3, 30510 Yecla, Murcia, Spain","[38.6182094, -1.1294243]"
"Cascina La Barbatella Winery, Italy","Str. Annunziata, 55, 14049 Nizza Monferrato AT, Italy","[44.786053, 8.343885199999999]"
"ChÃ¢teau Cormeil-Figeac Winery, France","3 Cormeil, 33330 Saint-Émilion, France","[44.9058678, -0.1902043]"
"Clos de L'Oratoire des Papes Winery, France","13 Avenue Saint-Pierre de Luxembourg, 84230 Châteauneuf-du-Pape, France","[44.05210049999999, 4.8352922]"
"Darby Winery, US","14450 Redmond-Woodinville Rd NE, Woodinville, WA 98072, USA","[47.731849, -122.1403048]"
"Cignale Winery, Italy",Italy,"[41.87194, 12.56738]"
"Philippe-Lorraine Winery, US","1315 Main St, St Helena, CA 94574, USA","[38.5043243, -122.4692582]"
"J.R. Carter Winery, US","4366 Stillhouse Rd, Hume, VA 22639, USA","[38.856707, -77.992937]"
"ChÃ¢teau Recougne Winery, France","1 Route de Savignac, 33133 Galgon, France","[44.99573, -0.25451]"
"Podere La Cappella Winery, Italy","Str. Cerbaia, 50028 San Donato FI, Italy","[43.5364047, 11.2154937]"
"Le Torri Winery, Italy","Via Cegoli, 47, 59016 Poggetto PO, Italy","[43.827728, 11.034157]"
"Alfasi Winery, Chile",Chile,"[-35.675147, -71.542969]"
"RosÃ© Winery, US",United States,"[37.09024, -95.712891]"
"Hargrave Winery, US","17150 County Rd 48, Cutchogue, NY 11935, USA","[41.017402, -72.50649480000001]"
"Gattavecchi Winery, Italy","Via di Collazzi, 74, 53045 Montepulciano SI, Italy","[43.090018, 11.779201]"
"Terre del Principe Winery, Italy","1 Via Casilina, Colonna, RM 00030, Italy","[41.8383089, 12.7585438]"
"Gristina Winery, US","44075 Main Rd, Peconic, NY 11958, USA","[41.045131, -72.4509178]"
"VinArte Winery, Italy","1138 Euclid St, Santa Monica, CA 90403, USA","[34.02633, -118.490721]"
"Vasari Winery, Italy","Via Casale, 98046 Santa Lucia del Mela ME, Italy","[38.1487094, 15.2717659]"
"Doran Winery, South Africa","Off the R45, Voor-Paardeberg Road, Paarl, 7630, South Africa","[-33.582519, 18.866357]"
"Ayoub Winery, US","9650 NE Keyes Ln, Dundee, OR 97115, USA","[45.2862236, -123.0290329]"
"Gump Markus Prackwieser Winery, Italy","Prösler Ried 8 Novale di Presule 8, 39050 Völs am Schlern - Fiè allo Sciliar BZ, Italy","[46.507637, 11.470312]"
"Whitehaven Winery, New Zealand","193 Rapaura Rd, Rapaura, Blenheim 7273, New Zealand","[-41.483391, 173.839617]"
"Rendition Winery, US","1520 Kiler Canyon Rd, Paso Robles, CA 93446, USA","[35.6104169, -120.7184613]"
"Jelly Jar Winery, US","7830 St Helena Hwy, Oakville, CA 94562, USA","[38.4358891, -122.4019162]"
"Frascole Winery, Italy","Frazione Frascole, 27, 50062 Dicomano FI, Italy","[43.8817789, 11.5377045]"
"Stable Hill Winery, Australia","92 Mappinga Rd, Oakbank SA 5243, Australia","[-34.9780346, 138.8791967]"
"Fattoria Del Cerro Winery, Italy","Via Grazianella, 5, 53045 Acquaviva SI, Italy","[43.088671, 11.860594]"
"Mas du Soleilla Winery, France","route de Narbonne Plage D168, 11100 Narbonne, France","[43.1683432, 3.1175885]"
"Crocker & Starr Winery, US","700 Dowdell Ln, St Helena, CA 94574, USA","[38.5003635, -122.4565406]"
"Massena Winery, Australia","92 Moppa Springs Rd, Greenock SA 5360, Australia","[-34.4418785, 138.944847]"
"Pleil Winery, Austria","Adlergasse 32, 2120 Wolkersdorf im Weinviertel, Austria","[48.3866205, 16.5128377]"
"Potter's Vineyard, US","14725 NE Quarry Rd, Newberg, OR 97132, USA","[45.322973, -122.915682]"
"The Girls in the Vineyard, US","S Vineyard, Mesa, AZ 85210, USA","[33.4114653, -111.8421087]"
"Jean-Michel Sorbe Winery, France","18120 Brinay, France","[47.1546076, 2.1536774]"
"Gosset Winery, France","12 Rue Godart Roger, 51200 Épernay, France","[49.0372622, 3.9637551]"
"RÃ©sonance Winery, US","991 Calle Amanecer, San Clemente, CA 92673, USA","[33.4451669, -117.5874619]"
"Cossart Gordon Winery, Portugal",Portugal,"[39.39987199999999, -8.224454]"
"Consejo de la Alta Winery, Spain","Av. Fuenmayor, 0, 26350 Cenicero, La Rioja, Spain","[42.47405699999999, -2.6327608]"
"Flower Garden Winery, Germany",Germany,"[51.165691, 10.451526]"
"ChÃ¢teau Buisson Reydon Winery, France","Buisson, France","[44.280405, 4.997107]"
"ChÃ¢teau Haut Canteloup Winery, France","N 8 La Palanque, 33390 Fours, France","[45.1719122, -0.6336678]"
"ChÃ¢teau la Maroutine Winery, France","1 Route de Fossés Longues, 33750 Beychac-et-Caillau, France","[44.8627286, -0.3546845]"
"ChÃ¢teau Lagrange Monbadon Winery, France","4970 Antioch Rd, Haymarket, VA 20169, USA","[38.8512806, -77.686583]"
"Domaine Vigneau-Chevreau Winery, France","4 Rue du Clos Baglin, 37210 Chançay, France","[47.4500781, 0.8548585]"
"La Ca' Nova Winery, Italy","Via Cipriano Cei, 18, 15034 Cella Monte AL, Italy","[45.0813911, 8.38279]"
"Clos Junet Winery, France","13 Berthonneau, 33330 Saint-Émilion, France","[44.900799, -0.196745]"
"Clos la BohÃ¨me Winery, France","Los Angeles, CA, USA","[34.0522342, -118.2436849]"
"Fattoria Terre del Marchesato Winery, Italy","Località Sant’Uberto, 164, 57022 Bolgheri, Castagneto Carducci LI, Italy","[43.214838, 10.581393]"
"Westbrook Wine Farm Winery, US","49610 House Ranch Rd, O'Neals, CA 93645, USA","[37.164408, -119.648028]"
"Mount Tamalpais Winery, US","82420 US-93, Dayton, MT 59914, USA","[47.86385199999999, -114.285664]"
"Bandit Winery, US","25 Winery Rd, Bosque, NM 87006, USA","[34.517283, -106.8070912]"
"Wooden Valley Winery, US","4756 Suisun Valley Rd, Fairfield, CA 94534, USA","[38.276553, -122.112876]"
"Domaine d'Ardhuy Winery, France","21700 Corgoloin, France","[47.08510099999999, 4.8972619]"
"Marchesi Incisa della Rocchetta Winery, Italy","Via Roma, 66, 14030 Rocchetta Tanaro AT, Italy","[44.85591609999999, 8.3464826]"
"Cape Barren Winery, Australia","Cape Barren Island, TAS 7257, Australia","[-40.3982432, 148.2014488]"
"Contini Winery, Italy","Via Genova, 48, 09072 Cabras OR, Italy","[39.9336645, 8.5289134]"
"King Family Winery, US","3336, 6550 Roseland Farm, Crozet, VA 22932, United States","[38.0620908, -78.7282548]"
"Les HÃ©ritiers du Comte Lafon Winery, France","Les Cartelees, 71960 Milly-Lamartine, France","[46.3511107, 4.696488899999999]"
"Clos du Gaimont Winery, France","9603, 19410 Geyserville Ave, Geyserville, CA 95441, United States","[38.684882, -122.877832]"
"Fattoria Tregole Winery, Italy","Località Tregole, 86, 53011 Castellina in Chianti SI, Italy","[43.443323, 11.315676]"
"Fietri Winery, Italy","Loc, 53013 Gaiole in Chianti, SI, Italy","[43.4280841, 11.4994669]"
"Meierer Winery, Germany","Am Herrenberg 15, 54518 Kesten, Germany","[49.8998776, 6.9549691]"
"Lanciola Winery, Italy","Via Imprunetana per Pozzolatico, 210, 50023 Impruneta FI, Italy","[43.72775499999999, 11.247869]"
"Casina di Cornia Winery, Italy","Loc. Cornia 113, 53011 Castellina in Chianti SI, Italy","[43.428154, 11.274365]"
"Castello di Poppiano Winery, Italy","Via Fezzana, 45, 50025 Poppiano FI, Italy","[43.64993519999999, 11.1132065]"
"Bluestone Winery, US","4828 Spring Creek Rd, Bridgewater, VA 22812, USA","[38.3866349, -79.0091836]"
"E16 Winery, US","8085 Perry Creek Rd, Somerset, CA 95684, USA","[38.5937262, -120.6600207]"
"Pierre and Charles Sparr Winery, France","8 Avenue Méquillet, 68340 Riquewihr, France","[48.16433000000001, 7.297216799999999]"
"ChÃ¢teau Tour de Bessan Winery, France","Bessan, France","[43.36140899999999, 3.427011]"
"Fortino Winery, US","4525 Hecker Pass Hwy, Gilroy, CA 95020, USA","[37.013831, -121.651386]"
"Molinari Carlo Winery, Italy","Podere Le Fonti 309, 53024 Montalcino SI, Italy","[43.0644617, 11.4915028]"
"Tenuta Vitanza Winery, Italy","1 Localita' Pod. Belvedere, SP 71 km 2,050 Fraz. Torrenieri, Montalcino, Si 53024, 53024 Montalcino SI, Italy","[43.0900071, 11.5875539]"
